query_id,query,query_type,label
356,"What are the details of television series in Wikidata including country of origin, number of seasons, number of episodes, start time, and end time?",opts,-1
357,"What are some optional properties of tourist attractions in Wikidata, including their instance of, located administrative entity, coordinate location, and visitors per year?",opts,-1
358,What humans died by burning and when did they die?,opts,-1
359,"What are the occupations, religion/worldview, place of birth, place of death, and gender of humans along with their date of birth and date of death in Wikidata?",opts,-1
360,"What are the names, birth dates, death dates, and optional place of birth and reference URLs of humans in Wikidata?",opts,-1
361,"What are the birth and death dates, and optional birth place and section/verse/paragraph/clause of humans on Wikidata?",opts,-1
362,"What are the birth dates, death dates, gender, and manner of death (if available) of all instances of humans in Wikidata?",opts,-1
363,"What are the names and birth dates of all humans in Wikidata, along with their optional places of birth and death?",opts,-1
364,"What are the instances of humans along with their dates of birth and optional places of birth, death, and Wikidata property?",opts,-1
365,What are the birth and death dates of humans on Wikidata?,opts,-1
366,"What are the dates of birth and optionally death, genders, and dates of death of humans in Wikidata?",opts,-1
367,"What are the details of humans such as their date of birth, date of death, sex or gender, date of death, and manner of death from Wikidata?",opts,-1
368,Which humans from Russia have a known occupation on Wikidata?,opts,-1
369,"What are the names, date of birth, and date of death of humans in wikidata?",opts,-1
370,What is the political party affiliation of humans on Wikidata?,opts,-1
371,What are the relatives of humans in Wikidata?,opts,-1
372,"Which humans have the occupations of actor, film actor, voice actor, stage actor, director, film director, film producer, screenwriter, human78109, television actor, writer, novelist, author, or executive producer?",opts,-1
373,"What are the occupations, nicknames, and Freebase IDs of humans on Wikidata?",opts,-1
374,What are the occupations and Instagram usernames of humans in Wikidata?,opts,-1
375,"What are the occupations, genders, spouses, unmarried partners, dates of birth, and dates of death of humans in Wikidata?",opts,-1
376,What are the occupations of humans on Wikidata?,opts,-1
377,"What are the occupations, mass, and official names of humans in Wikidata?",opts,-1
378,What are the occupations and genders of all humans on Wikidata?,opts,-1
379,"What are the occupations, date of birth, and eye color of humans?",opts,-1
380,"What are the occupations, date of birth, and images of humans in Wikidata?",opts,-1
381,"What are the occupations, date of birth, spouse, gender, genre, date of death, image, IMDb ID, field of work, official name, and given name of all humans in Wikidata?",opts,-1
